name,miles_per_gallon,cylinders,displacement,hp,weight_lbs,acceleration,year,weight_kg,vehicle_age,origin_encoded,origin_europe,origin_japan,origin_usa
fiat 124 tc,0.3183930939875855,-0.8477737373097765,-0.7403659446481459,-0.7719821456537259,-0.852801437565195,-0.5707511578367868,74,-0.8528014375651949,0.5442897298188109,0,True,False,False
honda civic,0.06218514532794337,-0.8477737373097765,-0.7018972168986771,-0.1855275501874736,-0.564252935332523,-0.2053088141768111,74,-0.564252935332523,0.5442897298188109,1,False,True,False
subaru,0.3183930939875855,-0.8477737373097765,-0.8173034001470834,-0.29215565845406494,-0.6806222901424072,-0.022587642346823256,74,-0.6806222901424069,0.5442897298188109,1,False,True,False
fiat x1.9,0.9589129656366908,-0.8477737373097765,-1.0962016763307318,-0.9852383621869085,-1.1449122669859246,0.1601335294831646,74,-1.1449122669859244,0.5442897298188109,0,True,False,False
plymouth valiant custom,-0.5783347263211619,0.33406145515709207,0.30790688652487785,-0.23884160432076926,0.3560149215823773,0.1601335294831646,75,0.35601492158237785,0.27350558923393997,2,False,False,True
chevrolet nova,-0.706438700650983,0.33406145515709207,0.5483364349590576,0.02772866634570903,0.5875661888061264,0.1601335294831646,75,0.5875661888061265,0.27350558923393997,2,False,False,True
mercury monarch,-1.0907506236404463,0.33406145515709207,0.5483364349590576,-0.8519532268536694,0.5555052441136074,1.987345247783043,75,0.5555052441136077,0.27350558923393997,2,False,False,True
ford maverick,-1.0907506236404463,0.33406145515709207,0.5483364349590576,-0.8519532268536694,0.23014602760433933,1.4391817322930793,75,0.23014602760433966,0.27350558923393997,2,False,False,True
pontiac catalina,-0.9626466493106252,1.5158966476239606,1.990913725564136,1.760435425677818,2.023184045593371,-1.484357016986726,75,2.0231840455933714,0.27350558923393997,2,False,False,True
chevrolet bel air,-1.0907506236404463,1.5158966476239606,1.5100546286957766,1.0940097490116223,1.7524471793009875,-0.5707511578367868,75,1.7524471793009877,0.27350558923393997,2,False,False,True
plymouth grand fury,-0.9626466493106252,1.5158966476239606,1.2023048067000266,1.2272948843448614,1.8213188382701024,-0.38802998600679894,75,1.821318838270103,0.27350558923393997,2,False,False,True
ford ltd,-1.2188545979702672,1.5158966476239606,1.5196718106331437,1.1739808302115657,2.0101221792371593,-0.7534723296667746,75,2.0101221792371593,0.27350558923393997,2,False,False,True
buick century,-0.834542674980804,0.33406145515709207,0.36560997814908097,0.1610138016789482,1.1195403822227399,1.987345247783043,75,1.1195403822227399,0.27350558923393997,2,False,False,True
chevroelt chevelle malibu,-0.9626466493106252,0.33406145515709207,0.5483364349590576,0.02772866634570903,1.1076659582625474,1.0737393886331037,75,1.107665958262548,0.27350558923393997,2,False,False,True
amc matador,-1.0907506236404463,0.33406145515709207,0.6252738904579951,0.1610138016789482,0.9093630781273367,1.2564605604630916,75,0.909363078127337,0.27350558923393997,2,False,False,True
plymouth fury,-0.706438700650983,0.33406145515709207,0.30790688652487785,-0.23884160432076926,0.9746724099083942,1.2564605604630916,75,0.9746724099083947,0.27350558923393997,2,False,False,True
buick skyhawk,-0.3221267776615198,0.33406145515709207,0.36560997814908097,0.1610138016789482,0.08884038247805141,-0.2053088141768111,75,0.08884038247805148,0.27350558923393997,2,False,False,True
chevrolet monza 2+2,-0.4502307519913409,1.5158966476239606,0.6637426182074638,0.1610138016789482,0.30495489855355057,-0.7534723296667746,75,0.3049548985535508,0.27350558923393997,2,False,False,True
ford mustang ii,-1.3469585723000883,1.5158966476239606,1.0484298957021514,0.667497315945257,0.24320789396055084,-1.301635845156738,75,0.24320789396055081,0.27350558923393997,2,False,False,True
toyota corolla,0.7027050169770487,-0.8477737373097765,-0.9230924014581224,-0.7719821456537259,-0.9418596172666369,0.1601335294831646,75,-0.9418596172666366,0.27350558923393997,1,False,True,False
ford pinto,-0.06591882900187769,-0.8477737373097765,-0.5095535781513333,-0.5587259291205432,-0.38613657592963907,0.5255758731431402,75,-0.3861365759296389,0.27350558923393997,2,False,False,True
amc gremlin,-0.4502307519913409,0.33406145515709207,0.3752271600864482,-0.10555646898753011,-0.05958991702435186,0.1601335294831646,75,-0.05958991702435138,0.27350558923393997,2,False,False,True
pontiac astro,-0.06591882900187769,-0.8477737373097765,-0.5095535781513333,-0.6920110644537824,-0.4419463685425427,1.0737393886331037,75,-0.4419463685425424,0.27350558923393997,2,False,False,True
toyota corona,0.06218514532794337,-0.8477737373097765,-0.5672566697755365,-0.21218457725412143,-0.31132770498042783,-0.7534723296667746,75,-0.3113277049804277,0.27350558923393997,1,False,True,False
volkswagen dasher,0.19028911965776443,-0.8477737373097765,-0.9904126750196928,-0.8786102539203172,-0.8801126126736372,0.34285470131315243,75,-0.8801126126736369,0.27350558923393997,0,True,False,False
datsun 710,0.06218514532794337,-0.8477737373097765,-0.7115143988360443,-0.1855275501874736,-0.49775616115544635,0.5255758731431402,75,-0.4977561611554459,0.27350558923393997,1,False,True,False
ford pinto,-0.706438700650983,0.33406145515709207,-0.2114209380929504,-0.1855275501874736,0.023531050696993978,-0.38802998600679894,75,0.02353105069699446,0.27350558923393997,2,False,False,True
volkswagen rabbit,0.7027050169770487,-0.8477737373097765,-0.9904126750196928,-0.9052672809869651,-1.2197211379351358,-0.5707511578367868,75,-1.2197211379351356,0.27350558923393997,0,True,False,False
amc pacer,-0.5783347263211619,0.33406145515709207,0.3752271600864482,-0.37212673965400844,0.29308047459335834,0.5255758731431402,75,0.29308047459335845,0.27350558923393997,2,False,False,True
audi 100ls,-0.06591882900187769,-0.8477737373097765,-0.749983126585513,-0.23884160432076926,-0.32082724414858166,-0.2053088141768111,75,-0.32082724414858127,0.27350558923393997,0,True,False,False
peugeot 504,-0.06591882900187769,-0.8477737373097765,-0.7018972168986771,-0.4254407937873041,-0.008529893995525131,0.5255758731431402,75,-0.00852989399552494,0.27350558923393997,0,True,False,False
volvo 244dl,-0.19402280333169875,-0.8477737373097765,-0.6922800349613099,-0.15887052312082578,-0.022779202747755845,-0.38802998600679894,75,-0.02277920274775552,0.27350558923393997,0,True,False,False
saab 99le,0.19028911965776443,-0.8477737373097765,-0.6922800349613099,0.29429893701218734,-0.3481384192570238,-0.7534723296667746,75,-0.3481384192570236,0.27350558923393997,0,True,False,False
honda civic cvcc,1.2151209142963328,-0.8477737373097765,-0.9807954930823256,-1.358436741119978,-1.388337958169866,0.7082970449731281,75,-1.3883379581698658,0.27350558923393997,1,False,True,False
fiat 131,0.5746010426472277,-0.8477737373097765,-0.8269205820844505,-0.47875484792059975,-0.5939389952330036,-0.022587642346823256,76,-0.5939389952330035,0.0027214486490691188,0,True,False,False
opel 1900,0.19028911965776443,-0.8477737373097765,-0.7403659446481459,-0.6120399832538389,-0.8836749398616949,0.4890316387771422,76,-0.8836749398616945,0.0027214486490691188,0,True,False,False
capri ii,0.19028911965776443,-0.8477737373097765,-0.5095535781513333,-0.31881268552071274,-0.4656952164629272,-0.24185304854280854,76,-0.4656952164629271,0.0027214486490691188,2,False,False,True
dodge colt,0.3183930939875855,-0.8477737373097765,-0.9134752195207553,-0.6653540373871345,-0.842114456001022,0.781385513705123,76,-0.8421144560010216,0.0027214486490691188,2,False,False,True
renault 12tl,0.44649706831740654,-0.8477737373097765,-0.8846236737086537,-0.5587259291205432,-0.9050489029900409,-0.09567611107881813,76,-0.9050489029900407,0.0027214486490691188,0,True,False,False
chevrolet chevelle malibu classic,-0.7704906878158936,1.5158966476239606,1.077281441514253,0.9607246136783831,1.4852726401966614,-0.9361935014967624,76,1.485272640196662,0.0027214486490691188,2,False,False,True
dodge coronet brougham,-0.9626466493106252,1.5158966476239606,1.2023048067000266,1.2272948843448614,1.455586580296181,-0.9361935014967624,76,1.455586580296181,0.0027214486490691188,2,False,False,True
amc matador,-1.0266986364755357,1.5158966476239606,1.067664259576886,0.4275840723454265,1.1848497140037972,-0.6072953922027842,76,1.1848497140037975,0.0027214486490691188,2,False,False,True
ford gran torino,-1.1548026108053566,1.5158966476239606,1.5196718106331437,1.2806089384781572,1.4852726401966614,-1.0092819702287572,76,1.485272640196662,0.0027214486490691188,2,False,False,True
plymouth valiant,-0.19402280333169875,0.33406145515709207,0.30790688652487785,-0.10555646898753011,0.3192042073057813,-0.05913187671282069,76,0.31920420730578136,0.0027214486490691188,2,False,False,True
chevrolet nova,-0.19402280333169875,0.33406145515709207,0.5483364349590576,0.02772866634570903,0.46169729482808847,-0.38802998600679894,76,0.46169729482808897,0.0027214486490691188,2,False,False,True
ford maverick,0.06218514532794337,0.33406145515709207,0.0674773380906981,-0.6120399832538389,0.056779437785532315,0.7448412793391261,76,0.056779437785532676,0.0027214486490691188,2,False,False,True
amc hornet,-0.1299708161667882,0.33406145515709207,0.3752271600864482,-0.37212673965400844,0.14346273269493584,0.7448412793391261,76,0.14346273269493617,0.0027214486490691188,2,False,False,True
chevrolet chevette,0.7027050169770487,-0.8477737373097765,-1.0384985847065287,-1.385093768186626,-1.1033517831252517,2.4258760601750136,76,-1.1033517831252515,0.0027214486490691188,2,False,False,True
chevrolet woody,0.1262371324928539,-0.8477737373097765,-0.9134752195207553,-1.1718375516534434,-0.9501717140387715,2.3893318258090166,76,-0.9501717140387713,0.0027214486490691188,2,False,False,True
vw rabbit,0.7027050169770487,-0.8477737373097765,-0.9904126750196928,-0.9052672809869651,-1.2197211379351358,-0.4976626891047919,76,-1.2197211379351356,0.0027214486490691188,0,True,False,False
honda civic,1.2151209142963328,-0.8477737373097765,-0.9807954930823256,-1.358436741119978,-1.388337958169866,0.67175281060713,76,-1.3883379581698658,0.0027214486490691188,1,False,True,False
dodge aspen se,-0.4502307519913409,0.33406145515709207,0.30790688652487785,-0.10555646898753011,0.8155551288418179,0.781385513705123,76,0.8155551288418182,0.0027214486490691188,2,False,False,True
ford granada ghia,-0.706438700650983,0.33406145515709207,0.5483364349590576,-0.6920110644537824,0.7241220643483375,1.987345247783043,76,0.7241220643483377,0.0027214486490691188,2,False,False,True
pontiac ventura sj,-0.6423867134860725,0.33406145515709207,0.5483364349590576,0.1610138016789482,0.8084304744657025,0.23322199821515946,76,0.8084304744657029,0.0027214486490691188,2,False,False,True
amc pacer d/l,-0.7704906878158936,0.33406145515709207,0.6252738904579951,-0.23884160432076926,0.27170651146501223,0.8179297480711211,76,0.27170651146501257,0.0027214486490691188,2,False,False,True
volkswagen rabbit,0.7667570041419592,-0.8477737373097765,-0.9230924014581224,-0.8786102539203172,-1.3527146862892891,-1.2285473764247432,76,-1.352714686289289,0.0027214486490691188,0,True,False,False
datsun b-210,1.087016939966512,-0.8477737373097765,-1.0384985847065287,-0.9052672809869651,-1.1567866909461169,0.5255758731431402,76,-1.1567866909461169,0.0027214486490691188,1,False,True,False
toyota corolla,0.5746010426472277,-0.8477737373097765,-0.9230924014581224,-0.7719821456537259,-0.9608586956029446,0.30631046694715436,76,-0.9608586956029442,0.0027214486490691188,1,False,True,False
ford pinto,0.38244508115249604,-0.8477737373097765,-0.5095535781513333,-0.8519532268536694,-0.47400731323506184,-0.7169280953007772,76,-0.4740073132350618,0.0027214486490691188,2,False,False,True
volvo 245,-0.4502307519913409,-0.8477737373097765,-0.6057253975250052,-0.05224241485423446,0.22064648843618553,0.05050082638517162,76,0.22064648843618553,0.0027214486490691188,0,True,False,False
plymouth volare premier v8,-1.3469585723000883,1.5158966476239606,1.2023048067000266,1.2272948843448614,1.1587259812913742,-0.8631050327647676,76,1.1587259812913746,0.0027214486490691188,2,False,False,True
peugeot 504,-0.5783347263211619,-0.8477737373097765,-0.7018972168986771,-0.4254407937873041,0.36313957595849267,2.3162433570770204,76,0.3631395759584931,0.0027214486490691188,0,True,False,False
toyota mark ii,-0.5783347263211619,0.33406145515709207,-0.35567866715345825,0.10769974754565252,-0.04059083868804424,-0.022587642346823256,76,-0.040590838688043744,0.0027214486490691188,1,False,True,False
mercedes-benz 280s,-0.8985946621457146,0.33406145515709207,-0.24027248390505196,0.4275840723454265,1.0162328937690672,0.4159431700451473,76,1.0162328937690674,0.0027214486490691188,0,True,False,False
cadillac seville,-0.8985946621457146,1.5158966476239606,1.5100546286957766,2.0270056963442964,1.681200635539834,-1.2650916107907406,76,1.6812006355398343,0.0027214486490691188,2,False,False,True
chevy c10,-1.3469585723000883,1.5158966476239606,1.5100546286957766,1.0940097490116223,1.2952818568335853,-1.301635845156738,76,1.2952818568335855,0.0027214486490691188,2,False,False,True
ford f108,-1.3469585723000883,1.5158966476239606,1.0484298957021514,0.6941543430119048,1.0756050135700284,-0.2053088141768111,76,1.0756050135700286,0.0027214486490691188,2,False,False,True
dodge d100,-1.3469585723000883,1.5158966476239606,1.2023048067000266,1.2272948843448614,0.9390491380278174,-0.5707511578367868,76,0.9390491380278175,0.0027214486490691188,2,False,False,True
honda accord cvcc,1.0229649528016014,-0.8477737373097765,-0.9134752195207553,-0.9585813351202607,-1.0914773591650595,1.0737393886331037,77,-1.091477359165059,-0.26806269193580173,1,False,True,False
buick opel isuzu deluxe,0.8308089913068697,-0.8477737373097765,-0.7884518543349818,-0.6386970103204868,-0.9608586956029446,-0.27839728290880594,77,-0.9608586956029442,-0.26806269193580173,2,False,False,True
renault 5 gtl,1.599432837285796,-0.8477737373097765,-1.0962016763307318,-1.225151605786739,-1.3527146862892891,1.1102836229991018,77,-1.352714686289289,-0.26806269193580173,0,True,False,False
plymouth arrow gs,0.25434110682267497,-0.8477737373097765,-0.6826628530239427,-0.21218457725412143,-0.7886795481801567,-0.022587642346823256,77,-0.7886795481801563,-0.26806269193580173,2,False,False,True
datsun f-10 hatchback,1.2791729014612434,-0.8477737373097765,-1.0384985847065287,-0.9052672809869651,-1.210221598766982,0.4524874044111454,77,-1.2102215987669818,-0.26806269193580173,1,False,True,False
chevrolet caprice classic,-0.7704906878158936,1.5158966476239606,1.077281441514253,1.0940097490116223,1.0874794375302206,-1.1189146733267503,77,1.087479437530221,-0.26806269193580173,2,False,False,True
oldsmobile cutlass supreme,-0.834542674980804,1.5158966476239606,0.6445082543327295,0.1610138016789482,1.3012190688136813,1.2564605604630916,77,1.3012190688136815,-0.26806269193580173,2,False,False,True
dodge monaco brougham,-1.0266986364755357,1.5158966476239606,1.2023048067000266,1.0940097490116223,1.3962144604952196,-0.6803838609347798,77,1.3962144604952198,-0.26806269193580173,2,False,False,True
mercury cougar brougham,-1.0907506236404463,1.5158966476239606,1.0484298957021514,0.6941543430119048,1.5802680318781996,-0.24185304854280854,77,1.5802680318781996,-0.26806269193580173,2,False,False,True
chevrolet concours,-0.7704906878158936,0.33406145515709207,0.5483364349590576,0.1610138016789482,0.6600001749632992,0.30631046694715436,77,0.6600001749632994,-0.26806269193580173,2,False,False,True
buick skylark,-0.3861787648264303,0.33406145515709207,0.36560997814908097,0.02772866634570903,0.5471931473414727,0.4890316387771422,77,0.5471931473414731,-0.26806269193580173,2,False,False,True
plymouth volare custom,-0.5783347263211619,0.33406145515709207,0.30790688652487785,-0.10555646898753011,0.7906188385254141,0.781385513705123,77,0.7906188385254147,-0.26806269193580173,2,False,False,True
ford granada,-0.6423867134860725,0.33406145515709207,0.5483364349590576,-0.15887052312082578,0.6659373869433953,1.2564605604630916,77,0.6659373869433959,-0.26806269193580173,2,False,False,True
pontiac grand prix lj,-0.9626466493106252,1.5158966476239606,1.990913725564136,2.0270056963442964,1.4912098521767576,-1.6305339544507162,77,1.4912098521767578,-0.26806269193580173,2,False,False,True
chevrolet monte carlo landau,-1.0266986364755357,1.5158966476239606,1.5100546286957766,1.760435425677818,1.4259005203957003,-1.5209012513527234,77,1.4259005203957003,-0.26806269193580173,2,False,False,True
chrysler cordoba,-1.0266986364755357,1.5158966476239606,1.990913725564136,2.2935759670107747,1.6158913037587763,-1.2285473764247432,77,1.6158913037587768,-0.26806269193580173,2,False,False,True
ford thunderbird,-0.9626466493106252,1.5158966476239606,1.5196718106331437,1.2006378572782135,1.6277657277189685,-0.38802998600679894,77,1.627765727718969,-0.26806269193580173,2,False,False,True
volkswagen rabbit custom,0.7027050169770487,-0.8477737373097765,-0.9230924014581224,-0.6920110644537824,-1.2161588107470782,-0.38802998600679894,77,-1.216158810747078,-0.26806269193580173,0,True,False,False
pontiac sunbird coupe,0.1262371324928539,-0.8477737373097765,-0.4037645768402942,-0.4254407937873041,-0.2662048939316972,0.1601335294831646,77,-0.26620489393169716,-0.26806269193580173,2,False,False,True
toyota corolla liftback,0.3183930939875855,-0.8477737373097765,-0.9230924014581224,-0.7719821456537259,-0.8302400320408297,0.9641066855351108,77,-0.8302400320408293,-0.26806269193580173,1,False,True,False
ford mustang ii 2+2,0.25434110682267497,-0.8477737373097765,-0.5095535781513333,-0.39878376672065624,-0.24839325799140882,0.0870450607511697,77,-0.24839325799140835,-0.26806269193580173,2,False,False,True
chevrolet chevette,0.8948609784717803,-0.8477737373097765,-0.9134752195207553,-1.0918664704535,-1.084352704788944,0.5255758731431402,77,-1.0843527047889439,-0.26806269193580173,2,False,False,True
dodge colt m/m,1.2791729014612434,-0.8477737373097765,-0.9134752195207553,-0.5587259291205432,-1.0558540872844826,0.12358929511716714,77,-1.0558540872844824,-0.26806269193580173,2,False,False,True
subaru dl,0.8308089913068697,-0.8477737373097765,-0.9230924014581224,-0.9852383621869085,-1.162723902926213,0.30631046694715436,77,-1.1627239029262126,-0.26806269193580173,1,False,True,False
volkswagen dasher,0.8948609784717803,-0.8477737373097765,-0.9230924014581224,-0.6920110644537824,-0.9192982117422717,-0.5342069234707894,77,-0.9192982117422713,-0.26806269193580173,0,True,False,False
datsun 810,-0.19402280333169875,0.33406145515709207,-0.45185048652713017,-0.1855275501874736,-0.17714671423025527,-0.38802998600679894,77,-0.17714671423025485,-0.26806269193580173,1,False,True,False
bmw 320i,-0.2580747904966093,-0.8477737373097765,-0.6922800349613099,0.1610138016789482,-0.4324468293743889,-1.0092819702287572,77,-0.4324468293743889,-0.26806269193580173,0,True,False,False
mazda rx-4,-0.2580747904966093,-1.4386913335432108,-1.0865844943933647,0.1610138016789482,-0.2899537418520817,-0.7534723296667746,77,-0.2899537418520813,-0.26806269193580173,1,False,True,False
volkswagen rabbit custom diesel,2.508971055027526,-0.8477737373097765,-0.9904126750196928,-1.4917218764532172,-1.162723902926213,2.170066419613031,78,-1.1627239029262126,-0.5388468325206726,0,True,False,False
ford fiesta,1.6122432347187783,-0.8477737373097765,-0.9134752195207553,-1.0118953892535563,-1.3824007461897698,-0.42457422037279635,78,-1.3824007461897696,-0.5388468325206726,2,False,False,True
mazda glc deluxe,1.1895001194303683,-0.8477737373097765,-1.105818858268099,-1.385093768186626,-1.162723902926213,1.4026374979270813,78,-1.1627239029262126,-0.5388468325206726,1,False,True,False
datsun b210 gx,2.0349863500071876,-0.8477737373097765,-1.0384985847065287,-0.9052672809869651,-1.0617912992645788,1.1102836229991018,78,-1.0617912992645786,-0.5388468325206726,1,False,True,False
honda civic cvcc,1.6122432347187783,-0.8477737373097765,-0.9807954930823256,-1.1718375516534434,-1.3824007461897698,0.30631046694715436,78,-1.3824007461897696,-0.5388468325206726,1,False,True,False
oldsmobile cutlass salon brougham,-0.4630411494243232,1.5158966476239606,0.6445082543327295,0.1610138016789482,0.47594660358031915,-0.022587642346823256,78,0.47594660358031954,-0.5388468325206726,2,False,False,True
dodge diplomat,-0.5270931365892337,1.5158966476239606,1.2023048067000266,0.9607246136783831,0.9153002901074329,-0.8631050327647676,78,0.9153002901074334,-0.5388468325206726,2,False,False,True
mercury monarch ghia,-0.42460995712537675,1.5158966476239606,1.0484298957021514,0.9340675866117353,0.7193722947642606,-1.0092819702287572,78,0.7193722947642606,-0.5388468325206726,2,False,False,True
pontiac phoenix lj,-0.5527139314551979,0.33406145515709207,0.36560997814908097,0.02772866634570903,0.6778118109035877,1.3295490291950864,78,0.6778118109035877,-0.5388468325206726,2,False,False,True
chevrolet malibu,-0.3861787648264303,0.33406145515709207,0.0674773380906981,-0.23884160432076926,0.22658370041628167,0.9641066855351108,78,0.226583700416282,-0.5388468325206726,2,False,False,True
ford fairmont (auto),-0.42460995712537675,0.33406145515709207,0.0674773380906981,-0.5054118749872476,0.0009696451726286783,0.0870450607511697,78,0.0009696451726291767,-0.5388468325206726,2,False,False,True
ford fairmont (man),0.20309951709074672,-0.8477737373097765,-0.5095535781513333,-0.4254407937873041,-0.2899537418520817,-0.05913187671282069,78,-0.2899537418520813,-0.5388468325206726,2,False,False,True
plymouth volare,-0.3861787648264303,0.33406145515709207,0.30790688652487785,-0.10555646898753011,0.5531303593215688,0.5986643418751352,78,0.553130359321569,-0.5388468325206726,2,False,False,True
amc concord,-0.5270931365892337,0.33406145515709207,0.3752271600864482,-0.37212673965400844,0.2918930321973391,0.5986643418751352,78,0.29189303219733964,-0.5388468325206726,2,False,False,True
buick century special,-0.37336836739344803,0.33406145515709207,0.36560997814908097,0.02772866634570903,0.49375823952060754,0.0870450607511697,78,0.49375823952060777,-0.5388468325206726,2,False,False,True
mercury zephyr,-0.34774757252748395,0.33406145515709207,0.0674773380906981,-0.5054118749872476,0.12565109675464745,0.4159431700451473,78,0.12565109675464795,-0.5388468325206726,2,False,False,True
dodge aspen,-0.6295763160530902,0.33406145515709207,0.30790688652487785,0.1610138016789482,0.7787444145652219,1.1468278573650987,78,0.7787444145652224,-0.5388468325206726,2,False,False,True
amc concord d/l,-0.6936283032180007,0.33406145515709207,0.6252738904579951,0.4275840723454265,0.5293815114011844,-0.16876457981081366,78,0.5293815114011848,-0.5388468325206726,2,False,False,True
chevrolet monte carlo landau,-0.5527139314551979,1.5158966476239606,1.077281441514253,1.0940097490116223,0.5471931473414727,-0.8631050327647676,78,0.5471931473414731,-0.5388468325206726,2,False,False,True
buick regal sport coupe (turbo),-0.7448698929499294,0.33406145515709207,0.36560997814908097,1.627150290344579,0.5709419952618573,-0.790016564032772,78,0.5709419952618577,-0.5388468325206726,2,False,False,True
ford futura,-0.6936283032180007,1.5158966476239606,1.0484298957021514,0.9340675866117353,0.285955820217243,-1.5939897200847188,78,0.28595582021724314,-0.5388468325206726,2,False,False,True
dodge magnum xe,-0.7704906878158936,1.5158966476239606,-0.45185048652713017,0.9607246136783831,1.324967916734066,-0.6803838609347798,78,1.3249679167340662,-0.5388468325206726,2,False,False,True
chevrolet chevette,0.8308089913068697,-0.8477737373097765,-0.9134752195207553,-0.9585813351202607,-0.9608586956029446,0.34285470131315243,78,-0.9608586956029442,-0.5388468325206726,2,False,False,True
toyota corona,0.5105490554823171,-0.8477737373097765,-0.5672566697755365,-0.23884160432076926,-0.47994452521515796,-0.4976626891047919,78,-0.4799445252151577,-0.5388468325206726,1,False,True,False
datsun 510,0.4721178631833707,-0.8477737373097765,-0.7115143988360443,-0.1855275501874736,-0.7886795481801567,-0.3149415172748041,78,-0.7886795481801563,-0.5388468325206726,1,False,True,False
dodge omni,0.9461025682037085,-0.8477737373097765,-0.846154945959185,-0.7719821456537259,-0.8718005159015026,-0.38802998600679894,78,-0.8718005159015022,-0.5388468325206726,2,False,False,True
toyota celica gt liftback,-0.3093163802285375,-0.8477737373097765,-0.5672566697755365,-0.23884160432076926,-0.5333794330360231,-0.27839728290880594,78,-0.533379433036023,-0.5388468325206726,1,False,True,False
plymouth sapporo,-0.040298034135913575,-0.8477737373097765,-0.45185048652713017,0.02772866634570903,-0.2602676819516011,0.4159431700451473,78,-0.2602676819516007,-0.5388468325206726,2,False,False,True
oldsmobile starfire sx,0.03656435046197925,-0.8477737373097765,-0.4037645768402942,-0.5054118749872476,-0.1296490183894862,0.7448412793391261,78,-0.12964901838948606,-0.5388468325206726,2,False,False,True
datsun 200-sx,0.04937474789496108,-0.8477737373097765,-0.7115143988360443,-0.1855275501874736,-0.663998096598138,-0.24185304854280854,78,-0.6639980965981376,-0.5388468325206726,1,False,True,False
audi 5000,-0.41179955969239446,-0.2568561410763422,-0.596108215587638,-0.02558538778758663,-0.15933507828996687,0.12358929511716714,78,-0.15933507828996663,-0.5388468325206726,0,True,False,False
volvo 264gl,-0.834542674980804,0.33406145515709207,-0.2883583935918879,0.5608692076786657,0.20877206447599328,-0.7169280953007772,78,0.20877206447599378,-0.5388468325206726,0,True,False,False
saab 99gle,-0.245264393063627,-0.8477737373097765,-0.6922800349613099,0.29429893701218734,-0.20089556215063978,0.05050082638517162,78,-0.20089556215063956,-0.5388468325206726,0,True,False,False
peugeot 604sl,-0.937025854444661,0.33406145515709207,-0.2883583935918879,0.7741254242118483,0.5293815114011844,0.0870450607511697,78,0.5293815114011848,-0.5388468325206726,0,True,False,False
volkswagen scirocco,1.0229649528016014,-0.8477737373097765,-1.00002985695706,-0.8786102539203172,-1.1567866909461169,-0.24185304854280854,78,-1.1567866909461169,-0.5388468325206726,0,True,False,False
honda accord lx,0.7667570041419592,-0.8477737373097765,-0.9134752195207553,-0.9585813351202607,-0.9846075435233291,0.3793989356791505,78,-0.9846075435233289,-0.5388468325206726,1,False,True,False
pontiac lemans v6,-0.2580747904966093,0.33406145515709207,0.36560997814908097,0.29429893701218734,0.33345351605801204,-0.05913187671282069,79,0.33345351605801254,-0.8096309731055434,2,False,False,True
mercury zephyr 6,-0.475851546857305,0.33406145515709207,0.0674773380906981,-0.5054118749872476,0.030655705073109333,0.9641066855351108,79,0.03065570507310975,-0.8096309731055434,2,False,False,True
ford fairmont 4,-0.15559161103275235,-0.8477737373097765,-0.45185048652713017,-0.4254407937873041,-0.0880885345288133,0.6352085762411332,79,-0.08808853452881314,-0.8096309731055434,2,False,False,True
amc concord dl 6,-0.42460995712537675,0.33406145515709207,0.3752271600864482,-0.37212673965400844,0.35720236397839655,0.9641066855351108,79,0.35720236397839666,-0.8096309731055434,2,False,False,True
dodge aspen 6,-0.37336836739344803,0.33406145515709207,0.30790688652487785,-0.30548417198738886,0.47000939160022304,0.3793989356791505,79,0.4700093916002231,-0.8096309731055434,2,False,False,True
chevrolet caprice classic,-0.834542674980804,1.5158966476239606,1.077281441514253,0.6941543430119048,1.0399817416894517,-0.05913187671282069,79,1.0399817416894517,-0.8096309731055434,2,False,False,True
ford ltd landau,-0.7576802903829113,1.5158966476239606,1.0484298957021514,0.667497315945257,-0.19792695616059172,-0.790016564032772,79,-0.19792695616059133,-0.8096309731055434,2,False,False,True
mercury grand marquis,-0.8985946621457146,1.5158966476239606,1.5196718106331437,0.9074105595450874,1.1765376172316626,-0.8631050327647676,79,1.1765376172316628,-0.8096309731055434,2,False,False,True
dodge st. regis,-0.6808179057850189,1.5158966476239606,1.2023048067000266,0.827439478345144,1.0281073177292595,-0.13222034544481623,79,1.02810731772926,-0.8096309731055434,2,False,False,True
buick estate wagon (sw),-0.8473530724137863,1.5158966476239606,1.5100546286957766,1.3605800196781006,1.6574517876194492,-0.24185304854280854,79,1.6574517876194497,-0.8096309731055434,2,False,False,True
ford country squire (sw),-1.0266986364755357,1.5158966476239606,1.5196718106331437,1.0140386678116788,1.2940944144375661,-0.4611184547387938,79,1.2940944144375661,-0.8096309731055434,2,False,False,True
chevrolet malibu classic (sw),-0.5527139314551979,1.5158966476239606,0.7118285278942998,0.5608692076786657,0.7609327786249335,-0.2053088141768111,79,0.7609327786249336,-0.8096309731055434,2,False,False,True
chrysler lebaron town @ country (sw),-0.6423867134860725,1.5158966476239606,1.6062264480694486,1.2272948843448614,1.1587259812913742,-0.9361935014967624,79,1.1587259812913746,-0.8096309731055434,2,False,False,True
vw rabbit custom,1.0742065425335297,-0.8477737373097765,-1.00002985695706,-0.8786102539203172,-1.2339704466873667,-0.5707511578367868,79,-1.2339704466873664,-0.8096309731055434,0,True,False,False
maxda glc deluxe,1.3560352860591363,-0.8477737373097765,-1.0288814027691615,-1.0385524163202042,-1.1745983268864053,-0.13222034544481623,79,-1.174598326886405,-0.8096309731055434,1,False,True,False
